date,song_id,entries,exits,churn_rate,month
2025-02-04,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",2,2,0.04,2025-02
2025-02-05,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",1,1,0.02,2025-02
2025-02-06,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",0,0,0.0,2025-02
2025-02-07,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",0,0,0.0,2025-02
2025-02-08,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",0,0,0.0,2025-02
2025-02-09,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'No_Se_Ve.mp3 by Emilia', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",0,0,0.0,2025-02
2025-02-10,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'Perdió Este Culo by Bad Gyal', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",1,1,0.02,2025-02
2025-02-11,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'Mal de amores by Natos y Waor & Israel B', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'BAD BOY by Chris Jedi & Gaby Music & Dei V', 'Perdió Este Culo by Bad Gyal', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",2,2,0.04,2025-02
2025-02-12,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'BAD BOY by Chris Jedi & Gaby Music & Dei V', 'Perdió Este Culo by Bad Gyal', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",1,1,0.02,2025-02
2025-02-13,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'SEDA by Bad Bunny', 'BAD BOY by Chris Jedi & Gaby Music & Dei V', 'Perdió Este Culo by Bad Gyal', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",0,0,0.0,2025-02
2025-02-14,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'SEYA by GIMS', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'BAD BOY by Chris Jedi & Gaby Music & Dei V', 'Perdió Este Culo by Bad Gyal', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",1,1,0.02,2025-02
2025-02-15,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'Manos Rotas by DELLAFUENTE & Morad', 'PERRO NEGRO by Bad Bunny', 'LUNA by Feid', 'ZORRA by Nebulossa', ""X'CLUSIVO by Gonzy"", 'Young Miko: Bzrp Music Sessions, Vol. 58 by Bizarrap & Young Miko', 'Falsos Recuerdos by Abraham Mateo & Omar Montes', 'Hey Lil Mama by Eladio Carrion', 'A 300 by JC Reyes & Pedro Calderon & Blacknife', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Buscando Money by TWENTY SIX & Tayson Kryss', 'Quien Es Dei V? by Dei V', 'UNA BACHATA by Lola Indigo', 'M.A.I by Milo j', 'No Te Quieren Conmigo by Gaby Music & Lunay & Luar La L', 'lady madrizZz by céro', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'REINA by Mora', 'DILUVIO by Rauw Alejandro', 'MODELITO by Mora', 'Columbia by Quevedo', 'Mal de amores by Natos y Waor & Israel B', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'La_Original.mp3 by Emilia', 'BAD BOY by Chris Jedi & Gaby Music & Dei V', 'Perdió Este Culo by Bad Gyal', 'Buenas by Quevedo & Saiko', 'LALA by Myke Towers', 'El Malo by Eladio Carrion', 'OA by Anuel AA & Quevedo & Maluma', 'Una Foto Remix (feat. Emilia) by Mesita & Nicki Nicole & Tiago PZK', 'ASI ES LA VIDA by Enrique Iglesias & Maria Becerra', 'Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby) by Oscar el Ruso & Samuel G & Omar Montes', 'LA FALDA by Myke Towers', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'SI SABE FERXXO by Blessd', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'La Bachata by Manuel Turizo', 'BABY HELLO by Rauw Alejandro', 'Casanova by Soolking & Lola Indigo & Rvfv', 'LA ÚLTIMA by Quevedo', 'LA CAPI by Myke Towers', 'Los del Espacio by LIT killah'}",1,1,0.02,2025-02
